Year,JulianDay,Hour,Minute,Second,Latitude,Longitude,Depth(km)
2019,35,22,9,0.2878,-2.52148,-80.05112,56.3723
2019,35,23,25,19.3328,-1.12526,-78.39025,8.3177
2019,35,23,30,4.0882,0.72501,-77.83925,8.7599
2019,35,23,49,9.5707,0.71620,-77.83788,4.7725
2019,36,0,6,15.4601,0.71267,-77.83788,0.1725
2019,36,0,54,12.8764,-0.11399,-78.44950,13.9382
2019,36,1,12,28.1348,-2.46825,-80.05375,57.1990
2019,36,2,15,17.2434,0.72036,-77.85538,7.5725
2019,36,2,26,26.9247,0.70109,-77.83837,-4.9773
2019,36,2,33,22.3868,0.73470,-77.83588,0.3223
2019,36,7,43,12.4185,0.72174,-77.83188,4.1850
2019,36,7,52,9.0849,0.72450,-77.83725,-0.0526
2019,36,8,34,53.7026,-0.03609,-77.77225,11.4133
2019,36,8,48,51.5142,0.71595,-77.83987,0.2725
2019,36,8,52,39.0989,0.71909,-77.83762,1.5225
2019,36,9,53,2.6569,-2.86842,-78.74812,91.3227
2019,36,15,40,8.3228,0.72085,-77.83800,-0.2275
2019,37,3,42,11.6131,0.72375,-77.83637,0.6349
2019,37,5,42,47.0044,0.71720,-77.83725,-1.4775
2019,37,9,18,13.1717,0.71355,-77.83800,-1.0275
2019,37,16,34,42.1500,0.72362,-77.82887,1.7849
2019,37,17,39,20.6341,0.76729,-77.83700,3.0095
2019,37,18,18,24.7457,0.72224,-77.83200,1.5975
2019,37,18,17,28.5496,0.73407,-77.82437,2.2848
2019,37,23,10,28.7360,-1.10615,-79.45725,22.2054
2019,37,23,18,0.6962,0.73407,-77.86100,3.4348
2019,38,8,46,17.7723,-0.31546,-78.45737,8.9752
2019,38,14,6,42.7764,0.71217,-77.84187,0.2726
2019,38,18,32,1.2187,0.74591,-78.73500,16.3097
2019,39,0,18,21.9003,0.71733,-77.84150,0.2725
2019,39,1,36,48.6807,0.75144,-77.85213,5.8722
2019,39,4,41,31.2883,0.69845,-77.87762,1.0477
2019,39,17,55,0.8710,0.69330,-77.87850,6.3852
2019,39,18,0,29.5897,0.69455,-77.87250,2.7352
2019,39,17,55,21.7636,0.70475,-77.87263,2.3851
2019,39,18,15,11.6307,0.70173,-77.87300,2.1851
2019,40,2,11,32.0804,0.72324,-77.83400,0.2725
2019,40,2,40,25.9369,0.73356,-77.82825,1.0599
2019,40,2,46,10.6772,0.69493,-77.85000,0.0227
2019,40,3,26,35.0431,-1.71211,-80.64450,30.3569
2019,40,9,1,42.6331,0.80315,-77.92850,-1.6908
2019,40,14,28,52.8920,-0.26160,-78.10050,12.6004
2019,40,14,39,48.4944,0.72400,-77.83588,0.2724
2019,40,15,36,35.5796,0.68914,-77.87713,-0.2272
2019,40,16,58,33.3887,0.71457,-77.87263,5.7600
2019,40,18,31,43.6473,0.72903,-77.83087,1.2099
2019,40,21,41,15.5792,0.69291,-77.87550,-4.4773
2019,40,21,57,40.3612,-1.30535,-78.43163,15.9023
2019,40,22,0,11.3481,-0.79249,-79.18838,102.7843
2019,40,22,48,59.7003,0.71469,-77.84275,0.2725
2019,41,2,41,43.4068,0.71041,-77.86887,3.6726
2019,41,4,49,38.9140,-1.14829,-79.19150,105.1798
2019,41,11,18,26.7312,-0.93437,-77.85638,18.7077
2019,42,7,32,11.8900,-0.93521,-79.17175,105.0077
2019,42,19,7,12.2750,-2.12639,-79.81062,88.9091
2019,43,2,23,19.9249,-0.93047,-77.83637,21.4077
2019,43,3,35,49.1667,-1.54054,-79.65637,83.8230
2019,43,3,54,55.2238,-1.99615,-79.11962,96.6251
2019,43,4,24,46.0457,-3.34945,-79.29962,64.9534
2019,43,8,6,5.3095,-1.97434,-78.66588,16.0007
2019,43,9,30,39.3511,0.05389,-78.81313,16.7633
2019,43,17,15,3.1656,-1.72909,-78.13100,159.0565
2019,43,21,37,23.0629,0.15003,-77.87212,-4.9743
2019,44,9,55,29.3217,0.75206,-77.85900,0.5222
2019,44,10,36,30.3993,-0.94127,-78.28425,0.5701
2019,44,21,13,20.8299,0.71003,-77.84187,-4.9774
2019,44,22,12,25.0250,0.72790,-77.83600,0.8474
2019,44,22,14,41.5162,-2.84110,-78.74300,86.2237
2019,45,0,9,31.9455,0.72891,-77.84925,1.3349
2019,45,1,19,22.8231,0.73608,-77.85000,0.0223
2019,45,1,37,43.5009,-1.01349,-79.46725,105.0192
2019,45,3,8,26.2463,0.80617,-77.92825,-2.4159
2019,45,6,26,25.0872,0.73168,-77.84387,0.8349
2019,45,6,28,47.1885,0.72677,-77.83788,-0.2276
2019,45,6,30,35.0640,0.74061,-77.84725,1.7848
2019,45,6,31,35.7233,0.72463,-77.83975,1.6974
2019,45,6,33,35.7921,0.73847,-77.84062,2.3973
2019,45,6,34,25.3997,0.72123,-77.84837,-0.2275
2019,45,6,39,14.9496,0.73268,-77.83925,0.7224
2019,45,6,41,37.9118,0.70172,-77.85325,-2.7274
2019,45,6,44,17.2317,0.71884,-77.84913,4.7725
2019,45,6,49,18.1342,0.71784,-77.84988,8.4475
2019,45,6,52,19.3833,0.72627,-77.83737,0.3224
2019,45,6,52,54.5538,0.71582,-77.83300,0.2725
2019,45,6,55,58.7768,0.71028,-77.83562,-4.9774
2019,45,7,2,56.4712,0.73231,-77.84500,5.0224
2019,45,7,6,25.6828,0.72501,-77.82587,0.3224
2019,45,7,11,38.8481,0.72111,-77.82425,1.3850
2019,45,7,12,42.9781,0.72048,-77.83775,4.7725
2019,45,7,20,0.9944,0.72916,-77.84138,3.6349
2019,45,7,39,55.2200,0.76113,-77.85912,8.7346
2019,45,7,45,39.2499,0.71758,-77.84050,0.0850
2019,45,7,49,24.4929,0.71494,-77.84612,0.0225
2019,45,7,53,49.0688,0.71871,-77.83600,-2.4775
2019,45,7,55,10.6834,0.71695,-77.83575,-1.7275
2019,45,8,2,45.3037,0.71469,-77.84287,-0.9775
2019,45,8,7,43.1756,0.73507,-77.84350,0.6098
2019,45,8,15,6.5934,0.72173,-77.84238,0.0225
2019,45,8,38,34.6602,0.73394,-77.84263,0.4098
2019,45,8,42,57.6483,0.74426,-77.85600,0.0223
2019,45,8,44,17.5066,0.73168,-77.85088,0.3474
2019,45,8,45,54.9222,0.74602,-77.82513,3.1347
2019,45,8,47,54.9360,0.72060,-77.83725,0.2725
2019,45,8,52,7.4300,0.72060,-77.84837,-0.2275
2019,45,8,56,29.3428,0.72085,-77.83837,0.0225
2019,45,9,10,30.8758,0.72954,-77.84187,0.3849
2019,45,9,22,25.5189,0.73910,-77.84637,-2.7402
2019,45,9,27,6.8719,0.73042,-77.84087,0.0224
2019,45,9,29,25.7060,0.72551,-77.85050,0.0224
2019,45,9,42,8.5556,0.73633,-77.82188,0.2723
2019,45,9,53,13.7513,0.73080,-77.82950,1.0974
2019,45,10,13,2.1047,0.72828,-77.84913,0.4349
2019,45,10,41,2.0078,0.72161,-77.84737,1.3975
2019,45,11,17,18.0947,0.72060,-77.83463,0.2725
2019,45,11,33,36.1083,0.71393,-77.82963,-2.6025
2019,45,12,9,10.4793,0.70990,-77.83388,-4.9774
2019,45,12,35,50.8800,0.72198,-77.82650,-4.9775
2019,45,13,46,57.5284,0.71746,-77.83862,0.2725
2019,45,14,54,27.8604,0.71343,-77.83737,-0.9775
2019,45,15,32,41.6808,0.71330,-77.84200,0.2725
2019,45,15,38,25.5795,0.72061,-77.83637,5.3475
2019,45,16,35,30.2194,0.72488,-77.85912,0.7724
2019,45,16,53,12.1083,0.71192,-77.85425,0.2726
2019,45,17,34,30.6511,0.71947,-77.84000,0.2725
2019,45,17,36,51.1591,0.71456,-77.84500,0.2725
2019,45,19,40,9.3072,0.76314,-77.86012,1.3721
2019,45,20,33,40.1887,0.71418,-77.84038,-1.9775
2019,45,21,48,36.1002,0.73507,-77.83437,1.4473
2019,45,22,22,54.0166,0.71267,-77.84138,-0.2275
2019,45,23,3,18.2696,0.71683,-77.83825,1.5225
2019,45,23,12,32.4159,0.72916,-77.83437,2.4724
2019,45,23,22,8.6559,0.72639,-77.85262,1.1599
2019,45,23,36,40.4856,0.72375,-77.84175,-0.2276
2019,46,0,2,46.9360,0.72891,-77.84925,0.6474
2019,46,0,33,32.0956,0.73407,-77.84637,1.1973
2019,46,2,12,25.1103,0.72727,-77.85475,2.3224
2019,46,3,9,18.0765,0.71166,-77.83662,-3.7274
2019,46,4,19,53.9831,0.71494,-77.83175,-0.4775
2019,46,4,32,45.1016,0.72450,-77.84162,0.0224
2019,46,4,34,23.2678,0.72665,-77.84700,6.2349
2019,46,4,47,32.7150,0.72903,-77.85125,-0.2276
2019,46,4,51,53.5679,0.72979,-77.85050,0.7724
2019,46,6,9,33.3202,0.72022,-77.83775,0.0225
2019,46,8,43,57.7759,0.70411,-77.83000,-4.9774
2019,46,9,23,6.4761,-0.88593,-80.55300,29.7708
2019,46,10,7,56.5850,-2.04498,-79.25213,95.5363
2019,46,12,8,12.8698,0.73255,-77.85075,-3.1026
2019,46,14,5,54.0363,0.72400,-77.85150,4.7724
2019,46,15,16,47.8018,0.73394,-77.84538,1.1848
2019,46,15,22,41.9025,0.72853,-77.84575,0.5224
2019,46,15,35,58.3514,0.73243,-77.84563,0.2724
2019,46,15,42,40.8433,0.74665,-77.83650,2.5222
2019,46,16,12,52.7880,0.74212,-77.83900,0.5848
2019,46,17,16,18.8362,0.70034,-77.86337,-4.9773
2019,46,17,39,47.8666,0.73596,-77.84150,1.6598
2019,46,18,35,19.1218,0.75030,-77.83125,1.1222
2019,46,19,40,52.6010,0.70613,-77.87225,5.4226
2019,46,19,38,54.3504,0.69191,-77.87725,0.7727
2019,46,20,35,9.0990,0.71154,-77.87012,4.7726
2019,46,21,24,16.4330,0.75119,-77.82963,5.8347
2019,46,21,22,33.6360,0.73495,-77.85100,2.5973
2019,46,21,50,38.2279,0.73847,-77.82550,2.0723
2019,46,22,18,33.6805,0.71884,-77.84900,0.0225
2019,46,22,32,17.9209,0.73067,-77.83825,1.8474
2019,46,22,42,27.8651,0.72224,-77.84775,-0.2275
2019,46,23,50,59.6735,0.72513,-77.84775,1.7724
2019,47,2,7,22.5136,0.72023,-77.82200,3.0225
2019,47,2,11,38.8012,0.74149,-77.84075,-1.7277
2019,47,2,35,19.7388,0.71040,-77.85587,-4.9774
2019,47,3,47,38.3353,0.73004,-77.83412,2.8599
2019,47,3,58,3.1228,0.71507,-77.83788,0.2725
2019,47,5,23,0.8470,0.72639,-77.85100,0.2724
2019,47,9,34,1.4226,0.72324,-77.85000,0.5475
2019,47,10,7,50.3316,0.71406,-77.83700,0.2725
2019,47,10,18,26.3450,0.69392,-77.87563,-4.0773
2019,47,10,21,29.2013,-2.24340,-79.92413,71.8683
2019,61,9,23,38.2818,-0.68443,-78.11250,4.7728
2019,61,11,10,54.5548,-2.01208,-79.85000,68.6997
2019,61,12,13,37.9720,-1.08942,-79.06187,27.3807
2019,61,23,16,23.1058,0.28041,-78.29625,16.9753
2019,62,0,5,48.5818,-0.26363,-79.61562,63.3879
2019,62,4,8,4.9145,0.09064,-78.47100,10.8883
2019,62,5,29,16.5058,-2.01297,-78.95000,15.5122
2019,62,5,43,32.3960,-2.40866,-79.44212,81.9134
2019,62,16,9,35.1450,-2.01825,-79.75125,69.6620
2019,62,21,44,42.2594,0.01563,-78.43063,25.4883
2019,62,22,17,25.6375,-0.77253,-78.73825,10.8470
2019,62,22,45,49.2315,-1.85129,-79.06200,31.7787
2019,63,2,17,14.7060,-1.10777,-78.39787,10.4929
2019,63,4,5,19.7278,0.72463,-77.85500,0.9974
2019,63,4,39,27.1899,-0.81167,-79.29550,18.0216
2019,63,4,43,35.0581,0.28469,-78.30875,16.4378
2019,63,5,36,33.9868,-1.11670,-78.32963,5.4428
2019,63,8,38,40.8373,-0.05912,-77.76662,10.7258
2019,63,15,18,34.1969,0.33465,-78.25225,6.5126
2019,63,15,43,6.8125,-2.83790,-80.12525,30.4613
2019,64,2,32,52.1354,0.71783,-77.83887,-0.4775
2019,64,6,57,47.9582,-2.59000,-78.85413,77.2325
2019,64,14,3,53.7267,-1.06018,-79.40275,100.4186
2019,64,15,20,20.6345,-1.09884,-78.32487,8.1430
2019,65,9,55,37.3485,0.72778,-77.82513,0.2724
2019,65,19,29,0.6153,0.71104,-77.82687,-0.7274
2019,65,20,58,18.1887,0.70928,-77.84300,1.6726
2019,66,19,35,46.7124,-0.51970,-77.95675,-4.9759
2019,67,3,56,30.2715,0.71167,-77.82575,0.2726
2019,67,4,21,1.7767,-0.76145,-78.73438,10.0096
2019,67,4,37,27.8393,-1.67609,-79.13650,17.7327
2019,68,3,30,42.5915,-1.91723,-80.23488,31.0521
2019,68,8,22,22.2774,-1.11432,-78.20062,12.3803
2019,68,20,32,37.8608,-1.34123,-79.22163,108.1267
2019,68,20,49,40.9615,-1.26218,-78.22925,12.3655
2019,69,2,0,27.3884,0.70764,-77.83425,-4.9774
2019,69,6,39,43.9640,-3.57433,-78.79950,64.6934
2019,69,7,17,0.1210,-0.49945,-80.23400,19.3242
2019,69,11,15,27.8061,0.58835,-78.65125,14.0611
2019,69,11,32,15.7031,-1.03503,-78.29425,7.7689
2019,69,11,40,13.6547,-0.29545,-78.08163,-1.9747
2019,69,11,48,43.2200,-3.70729,-79.50825,82.0872
2019,69,13,50,6.6881,0.68373,-77.91187,5.0228
2019,69,13,57,41.7067,-2.13051,-78.18813,16.3840
2019,70,7,56,1.3734,-0.24147,-78.34475,9.7755
2019,70,17,43,5.4619,0.70563,-77.84725,0.2726
2019,70,20,6,31.3616,0.72073,-77.84000,2.4850
2019,70,22,7,39.2200,-2.20724,-80.10088,57.9194
2019,71,2,49,0.1903,-2.07531,-79.09013,95.3605
2019,71,5,36,8.9915,-1.72352,-78.29200,144.0691
2019,71,7,32,36.0110,-2.38242,-79.91900,55.0517
2019,71,17,52,33.8675,0.34610,-78.08150,7.5251
2019,71,17,53,10.7944,0.70387,-77.84525,0.2726
2019,71,22,48,55.4399,-2.14737,-79.05925,15.1086
2019,72,3,57,20.4293,0.71796,-77.85300,0.7725
2019,72,21,12,50.7101,0.72161,-77.84588,4.7725
2019,101,7,44,44.5736,0.72677,-77.83437,-1.4901
2019,101,21,8,46.6715,-0.27041,-78.28362,14.5254
2019,102,12,25,2.1924,-2.20721,-79.05225,97.9194
2019,102,17,10,36.9186,0.07088,-77.70438,10.2758
2019,102,20,18,23.3143,0.72425,-77.83087,0.5599
2019,103,6,30,10.0985,-2.12073,-79.40800,87.0843
2019,103,9,31,57.1631,-0.43678,-78.54413,15.8996
2019,142,9,18,20.1625,-1.98288,-79.99238,66.8504
2019,142,17,29,20.5227,-0.01583,-78.51837,18.0508
2019,142,18,22,54.6580,-3.63127,-79.19025,78.0658
2019,142,20,49,45.9344,-2.48237,-77.72675,114.0111
2019,142,21,5,3.3218,-2.10684,-78.93963,13.7347
2019,143,3,44,5.5237,-1.06448,-78.33788,7.7685
2019,143,6,32,31.5502,0.85879,-79.56000,19.1461
2019,143,13,55,8.3427,-1.89267,-78.42200,141.9152
2019,143,16,43,46.4828,0.68550,-77.90412,6.2728
2019,143,19,39,44.9865,-0.21126,-78.43975,7.6255
2019,143,23,42,32.2343,-1.19743,-80.41212,53.9041
2019,144,0,9,50.7250,0.24316,-80.01437,8.6504
2019,144,4,3,47.6472,-0.19666,-78.42362,6.7256
2019,144,7,49,13.4311,-0.87751,-79.67738,47.1459
2019,144,10,6,11.1576,-0.01268,-78.94913,5.1883
2019,144,11,14,34.0551,0.82520,-79.73500,23.2839
2019,144,19,10,0.5939,-2.60206,-79.74538,69.5571
2019,145,2,10,46.4717,-2.08384,-78.92975,24.9978
2019,145,2,20,52.0454,-0.19956,-78.43800,7.8256
2019,145,3,7,15.4940,0.74179,-78.92538,55.3848
2019,145,4,26,30.2061,0.02004,-77.76075,11.4633
2019,145,6,27,41.5402,1.05397,-77.99325,12.9562
2019,145,6,44,20.2889,-0.38782,-79.22038,14.7749
2019,145,16,18,10.4853,-0.54667,-80.17400,59.0239
2019,145,18,45,40.8924,0.70172,-77.87300,-3.9774
2019,145,20,38,58.2315,-2.01447,-79.73025,70.3371
2019,145,21,35,44.1030,-1.05756,-78.33200,8.0186
2019,145,22,34,19.8100,-0.92892,-79.17575,105.4578
2019,146,0,5,56.1726,-0.77253,-77.71300,20.2095
2019,146,2,19,8.0813,-0.95638,-79.26437,125.0824
2019,146,3,26,28.8389,0.67392,-77.84162,4.7729
2019,146,5,35,3.8394,0.69983,-77.85262,-4.9773
2019,146,6,1,32.0153,0.70462,-77.85600,0.0226
2019,146,9,54,59.1173,-0.84620,-79.71925,76.7087
2019,146,17,26,33.7546,-1.36877,-80.57288,10.0137
2019,147,4,47,10.0900,-1.00811,-78.27287,12.3068
2019,147,5,9,56.2715,0.12436,-77.73663,14.0382
2019,147,12,18,33.0320,-1.96637,-78.85663,118.3384
2019,147,13,16,51.4925,0.24658,-78.78638,92.2629
2019,147,16,55,8.0076,0.12915,-77.42513,21.1382
2019,147,17,27,23.4234,0.07478,-77.43638,23.1633
2019,147,18,56,47.1291,-2.73013,-79.64538,54.6902
2019,147,23,18,31.0071,0.71318,-77.87762,0.0225
2019,148,2,58,29.3002,-4.37540,-79.76888,80.1649
2019,148,4,22,12.2490,-0.99585,-79.66925,81.0694
2019,148,9,38,1.9991,-2.24024,-78.19900,120.5684
2019,148,10,19,24.1392,0.06647,-78.39188,9.4883
2019,148,15,13,9.5426,-0.36580,-79.19525,23.0375
2019,148,18,28,46.8582,-0.16118,-78.49362,9.4757
2019,149,1,13,42.5731,-0.16118,-78.49213,9.5507
2019,149,2,37,44.9539,-0.15803,-78.49725,11.1632
2019,149,2,45,58.7885,-0.15728,-78.50963,11.7632
2019,149,3,0,46.9807,-0.16067,-78.49663,11.7507
2019,193,21,58,52.4785,-1.42404,-80.94637,25.8877
2019,194,1,58,31.6855,0.00053,-78.41937,5.0258
2019,194,8,3,17.1420,0.20478,-78.20450,15.0256
2019,194,11,16,5.0911,-1.38274,-78.53050,9.3885
2019,194,15,5,26.8532,-3.32915,-79.81638,55.3793
2019,194,17,16,49.1669,0.72689,-77.85750,1.1224
2019,194,17,36,13.3453,0.72916,-77.86088,1.0349
2019,194,18,12,10.4551,0.72337,-77.84263,-4.9776
2019,196,3,30,11.4330,-2.12182,-79.64975,71.7218
2019,196,7,13,11.4901,0.68650,-77.90188,6.0603
2019,196,15,35,18.7072,-0.33409,-78.52250,10.2751
2019,196,21,43,44.4292,-0.24310,-78.52263,5.5504
2019,196,22,4,59.4941,-0.23467,-78.51737,5.6755
2019,197,4,28,42.1279,0.95685,-78.69450,38.6699
2019,197,21,33,51.6186,-0.00614,-78.37525,11.1758
2019,198,4,1,26.4423,-1.51382,-79.84087,58.6110
2019,198,5,3,44.1618,-0.89078,-79.13912,103.9082
2019,198,14,56,3.9792,-2.44904,-79.36588,74.7371
2019,199,9,3,11.3453,0.00091,-78.39650,12.4758
2019,199,10,13,18.9831,0.99004,-78.14438,9.3695
2019,199,12,17,50.5397,0.01953,-78.41737,15.7383
2019,199,13,44,39.9863,0.07226,-79.06313,25.9883
2019,199,15,25,59.9349,-0.17188,-79.59475,28.2131
2019,199,16,2,43.5407,-2.41395,-79.33412,84.5007
2019,199,19,27,27.2405,-3.85951,-79.81788,67.5923
2019,200,1,58,21.4081,0.14664,-77.89550,12.2757
2019,200,2,20,32.9023,0.14639,-77.89237,11.8882
2019,201,1,45,31.8895,0.00494,-78.39800,11.8883
2019,202,1,34,29.2027,0.87540,-77.53663,12.1834
2019,202,12,41,25.5872,-2.04255,-78.67625,17.0114
2019,202,14,11,45.7580,0.72463,-77.85000,0.7474
2019,202,16,34,19.5922,0.04672,-78.44138,8.5633
2019,202,21,50,25.9626,-4.41156,-79.29913,89.7629
2019,203,2,2,10.6899,0.05829,-78.46137,5.0258
2019,203,5,13,38.6755,-0.74724,-80.49912,17.4972
2019,203,20,16,15.1427,0.02318,-77.73862,0.0258
2019,204,4,12,56.7832,0.70223,-77.87637,0.4226
2019,204,4,59,3.2799,-0.74912,-79.18075,16.6722
2019,204,5,48,36.4212,-2.54228,-79.49338,22.0716
2019,204,10,9,5.6541,-0.76219,-78.05287,-4.9779
2019,204,22,28,13.0859,0.32697,-78.54275,0.2751
2019,206,3,47,40.4680,-1.99068,-78.98950,10.0627
2019,206,4,1,18.6776,-1.04308,-78.30013,3.1188
2019,206,7,9,0.8010,-1.02622,-78.16550,8.2940
2019,206,9,45,49.7314,-1.13432,-78.39550,6.8300
2019,206,14,53,5.2836,-1.11659,-78.00175,20.2678
2019,206,15,22,23.1537,0.83228,-78.74563,66.0839
2019,206,18,23,9.8232,-1.33078,-80.95325,19.6519
2019,207,4,31,27.7613,-0.08694,-78.74525,105.5008
2019,207,7,21,43.6383,-1.06082,-79.48163,106.1061
2019,207,11,44,51.3674,-1.14082,-79.70000,75.2674
2019,207,17,39,36.6105,-1.02079,-79.45325,105.5691
2019,207,21,3,55.6290,-0.87623,-80.55212,21.0959
2019,207,22,2,28.4219,0.74263,-77.84763,1.5473
2019,208,1,55,16.4392,-1.38101,-80.68562,30.3260
2019,208,4,58,24.2811,-3.61354,-79.62337,83.5541
2019,208,8,25,13.3386,-0.79110,-79.25437,98.2843
2019,208,9,46,14.6582,-2.07556,-79.29962,93.2855
2019,208,13,13,57.3438,-1.19159,-78.16425,14.6667
2019,208,20,51,38.1857,0.70802,-77.81937,-0.8024
2019,209,0,17,33.6853,-1.13448,-80.74413,30.1175
2019,209,2,0,51.7410,-2.07345,-78.83375,107.1606
2019,209,3,51,21.4663,-0.60402,-78.35887,6.4985
2019,209,4,9,52.5356,-1.88839,-78.79337,19.5278
2019,209,5,40,2.8515,-1.39409,-78.02350,27.2883
2019,209,9,29,39.6842,-2.01361,-78.97975,19.9996
2019,209,13,25,54.4812,-3.34663,-79.34275,50.1036
2019,209,18,27,44.6143,0.03803,-78.65125,8.0258
2019,209,21,50,37.5695,-1.54231,-77.98400,161.9480
2019,209,22,58,15.1853,-0.60591,-77.68000,15.9485
2019,210,3,58,7.9418,-1.04938,-78.30087,9.4812
2019,210,5,16,55.6535,-3.18047,-79.05075,75.1356
2019,210,9,18,16.7185,-2.09618,-79.50725,86.3475
2019,210,14,55,10.7292,0.22529,-79.15237,23.6755
2019,210,17,46,50.4012,-2.65029,-80.59625,36.0305
2019,210,19,51,8.6987,-1.22418,-78.40962,12.3911
2019,210,21,29,49.9298,-3.71408,-79.34538,16.6618
2019,211,0,58,19.6734,-2.18415,-79.71538,83.6325
2019,211,2,9,4.9018,0.71544,-77.85150,0.2725
2019,211,5,16,45.7019,-0.95262,-80.61250,17.7825
2019,211,5,24,18.1768,-2.12450,-79.69788,84.2842
2019,211,8,31,21.2833,-1.01626,-79.39675,104.3692
2019,211,9,18,11.2149,-0.13123,-78.42812,12.1507
2019,211,9,32,10.6775,-1.55617,-77.97462,19.4227
2019,262,1,43,43.5409,-1.84866,-77.96037,162.2913
2019,262,4,54,57.9371,-2.13985,-79.00500,28.6213
2019,262,11,15,52.3224,-3.63259,-79.84900,62.5782
2019,263,1,9,44.2014,-2.55576,-77.97537,27.4712
2019,263,1,12,3.7504,0.27613,-77.44937,18.6253
2019,263,1,46,59.8669,0.72011,-78.67050,14.8350
2019,263,4,4,50.0464,0.86320,-79.39750,22.3710
2019,263,4,18,23.0893,-3.07678,-78.42062,77.8147
2019,263,7,57,24.7839,-1.20114,-78.22613,0.0165
2019,263,19,13,0.5486,-1.02446,-78.27888,10.2441
2019,264,1,5,24.9292,-1.02686,-78.28200,13.1440
2019,264,3,57,28.7965,-2.99334,-79.28000,76.2180
2019,264,5,56,40.6633,-1.42037,-78.57487,10.2128
2019,264,8,51,51.3748,-2.54163,-79.58800,60.6966
2019,264,16,50,10.8482,-1.77199,-78.12112,151.7931
2019,265,7,13,46.7580,-1.97696,-79.89325,67.4256
2019,265,9,31,57.6923,0.84297,-79.06725,54.0837
2019,265,12,51,44.6788,-2.54539,-78.43400,100.3465
2019,265,15,36,22.0459,-2.92267,-79.76512,14.8332
2019,265,17,38,3.2667,-2.11990,-78.85162,109.9093
2019,265,22,30,7.3743,-1.21966,-78.38750,17.4037
2019,266,6,22,12.4741,-0.13223,-78.40800,17.2257
2019,266,6,46,1.5819,0.24958,-78.30238,13.9129
2019,266,17,59,44.3904,-1.02597,-78.32575,10.5690
2019,266,20,5,9.7625,0.03564,-78.35988,-4.9742
2019,266,22,39,27.7132,-0.75822,-79.84212,58.8721
2019,268,4,0,19.3471,-1.07128,-78.28763,8.5809
2019,268,4,32,57.1206,0.07994,-77.89587,12.0758
2019,268,5,20,28.6716,0.11971,-77.88300,9.7757
2019,268,20,10,13.6624,-0.43489,-78.92912,13.5496
2019,268,23,33,25.2174,-2.71849,-79.03712,77.0656
2019,269,7,25,18.6988,0.70185,-78.01500,3.1976
2019,269,17,14,55.9699,-2.17178,-78.34575,122.5829
2019,269,20,25,43.3841,-1.02006,-78.30263,9.9441
2019,269,21,57,55.6665,-0.55695,-77.55500,7.0988
2019,269,23,33,20.8838,-1.02421,-78.30112,9.8441
2019,269,23,35,1.7338,-0.92894,-78.35812,0.0203
2019,270,0,36,25.8388,-1.46607,-79.09550,102.7619
2019,270,3,45,31.7417,-2.55511,-77.69713,21.4462
2019,270,9,27,0.5806,-2.34977,-78.11750,34.7402
2019,270,11,54,41.1449,-2.22286,-80.23775,60.7564
2019,270,17,10,59.6989,-1.50004,-80.98100,18.8238
2019,271,3,50,39.0304,-2.64896,-79.60088,11.2180
2019,271,7,7,49.5717,-3.58811,-79.16900,79.9428
2019,271,20,5,12.6310,-3.73586,-80.00950,19.0983
2019,272,3,14,2.1015,0.07113,-78.44662,5.8883
2019,272,4,45,43.7803,-1.03858,-77.70100,26.6939
2019,272,5,20,53.4451,-0.90315,-78.30125,6.4831
2019,272,7,48,47.7447,-2.12889,-79.68775,80.7841
2019,272,9,32,25.0140,-2.46266,-79.06612,85.9367
2019,272,10,1,35.1259,-1.17208,-78.36150,13.3545
2019,272,12,13,58.0034,-1.23688,-78.23475,5.2659
2019,273,1,21,23.1294,-1.03039,-77.91588,18.5940
2019,273,3,15,50.1607,-0.99955,-78.08012,13.1444
2019,273,8,26,53.2519,-1.40529,-77.98550,24.7631
2019,273,8,42,0.5721,-2.18809,-80.80100,-5.0051
2019,273,17,25,58.7596,0.66930,-79.17563,52.7979
2019,273,21,6,28.9443,-1.04158,-78.30038,9.4813
2019,274,4,39,42.5387,-1.10777,-78.20712,6.8179
2019,274,6,1,3.5288,-2.21411,-79.51737,86.4317
2019,274,11,56,19.6417,-2.73376,-78.09250,92.4526
2019,275,4,28,16.9710,0.05162,-78.41763,12.2633
2019,275,9,52,13.3474,-1.20643,-78.45250,4.8289
2019,275,15,35,13.8383,0.69093,-78.91837,43.3352
2019,275,20,11,38.6791,0.11065,-77.69163,14.7757
2019,276,4,20,28.9425,-2.19683,-80.84937,19.2197
2019,276,5,41,32.3206,-3.37800,-79.48263,61.8272
2019,277,6,10,34.0190,-1.98625,-79.99213,57.8004
2019,277,12,7,6.0271,0.77194,-77.97600,-3.7405
2019,277,14,4,33.7241,-2.10043,-78.30625,14.9973
2019,277,20,42,7.2163,-2.94891,-80.13000,34.9197
2019,277,21,1,40.9146,-2.20601,-77.65163,14.7444
2019,319,8,22,42.4367,-3.58496,-79.73663,13.5179
2019,319,10,9,22.3877,-1.75287,-77.81525,27.6060
2019,319,14,38,32.8394,-2.21751,-77.89725,139.2316
2019,320,3,47,30.9006,-1.07984,-78.71763,11.5308
2019,320,3,50,14.6479,0.73910,-77.92850,-2.5277
2019,320,8,12,34.4797,-0.14721,-78.95788,25.3882
2019,320,14,42,7.8660,-4.30489,-79.91712,73.1313
2019,320,19,45,53.7322,-1.19876,-78.39450,10.2790
